source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2024/2025,IBF Falun,Carl Jonsson,2,0,0,0,,0,
ssl,sweden,2024/2025,Warberg IC,Måns Käll,1,0,0,0,,0,
ssl,sweden,2024/2025,Växjö Vipers,Sebastian Johansson,26,0,0,0,,0,
ssl,sweden,2024/2025,IBF Falun,Hugo Liljeros,1,0,0,0,,0,
ssl,sweden,2024/2025,Mullsjö AIS,Pontus Nilsson,14,0,0,0,,0,
ssl,sweden,2024/2025,Team Thorengruppen SK,Viktor Jonth,2,0,0,0,,0,
ssl,sweden,2024/2025,IBF Falun,Victor Frejd,25,0,0,0,,0,
ssl,sweden,2024/2025,Warberg IC,Albin Grönlund,10,0,0,0,,0,
ssl,sweden,2024/2025,Storvreta IBK,Edwin Perry,23,0,0,0,,0,
ssl,sweden,2024/2025,IBK Dalen,Ludwig Blomberg,6,0,0,0,,0,
ssl,sweden,2024/2025,IBK Dalen,Emil Alm,5,0,0,0,,0,
ssl,sweden,2024/2025,Team Thorengruppen SK,Vilmer Gunneriusson,4,0,0,0,,0,
ssl,sweden,2024/2025,FC Helsingborg,Arwid Lendt,8,0,0,0,,0,
ssl,sweden,2024/2025,Warberg IC,Nicholay Halvorsen,26,0,0,0,,0,
ssl,sweden,2024/2025,FC Helsingborg,Emil Brixager,7,0,0,0,,0,
ssl,sweden,2024/2025,Jönköpings IK,Alessio Mura,25,0,0,0,,0,
ssl,sweden,2024/2025,Mullsjö AIS,Olle Joakimson,24,0,0,0,,2,
ssl,sweden,2024/2025,FC Helsingborg,Kristoffer Fält,7,0,0,0,,2,
ssl,sweden,2024/2025,IBF Falun,Ville Lorendahl,1,0,0,0,,2,
ssl,sweden,2024/2025,IBF Falun,Filip Öijer,5,0,0,0,,2,
ssl,sweden,2024/2025,FC Helsingborg,Mattias Qvarfordt,7,0,0,0,,2,
ssl,sweden,2024/2025,AIK IBF,Emil Mattsson,7,0,0,0,,2,
ssl,sweden,2024/2025,AIK IBF,Jonathan Hjelm,26,0,0,0,,2,
ssl,sweden,2024/2025,IBF Falun,Jonas Adriansson,8,0,0,0,,2,
ssl,sweden,2024/2025,Växjö Vipers,Theo Christiansen,22,0,0,0,,2,
ssl,sweden,2024/2025,Nykvarns IBF,Gustav Lindström,21,0,0,0,,2,
ssl,sweden,2024/2025,AIK IBF,Mickael Hessedahl,22,0,0,0,,16,
