source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Galia,12,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Gruber,12,0,0,0,8,,3
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Tomáš Hodulík,1,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,David Horký,10,0,0,0,5,,-11
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Marcel Jakubec,3,0,0,0,0,,-3
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Štěpán Kaleta,2,0,0,0,2,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Adam Kos,5,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Filip Kovářík,6,0,0,0,2,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Košarišťan,3,0,0,0,1,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Vojtěch Krupička,1,0,0,0,0,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Lukáš Kučera,1,0,0,0,1,,1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Adam Václav Kyselka,5,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Kryštof Loubek,1,0,0,0,1,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Tomáš Petr Martan,2,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Lukáš Mervart,1,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Vojtěch Murín,3,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Mühlfait,2,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jan Pinkas,1,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jan Procházka,3,0,0,0,6,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jiří Procházka,3,0,0,0,4,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Richard Pum,3,0,0,0,1,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Ondřej Pužman,3,0,0,0,3,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Josef Sedláček,5,0,0,0,0,,-3
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Pavel Sládeček,10,0,0,0,3,,2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Petr Slánský,2,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Bartoloměj Smolka,4,0,0,0,3,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Zbyněk Stuchlík,3,0,0,0,4,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Martin Tomek,2,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Lukáš Trojáček,3,0,0,0,2,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,František Urbánek,1,0,0,0,0,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Vít,8,0,0,0,1,,-4
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Ondřej Vítovec,12,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Michael Wertheim,5,0,0,0,4,,-5
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Vojtěch Zezulka,6,0,0,0,0,,-1
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Štěpán Čuda,3,0,0,0,0,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jan Šoltys,7,0,0,0,1,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Ondřej Štefek,4,0,0,0,0,,-2
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Filip Šubert,2,0,0,0,1,,0
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Šváb,5,0,0,0,1,,-3
ceskyflorbal,czech,2023/2024,Předvýběr.CZ Florbal MB,Jakub Žiška,1,0,0,0,0,,0
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Marek Beneš,10,18,15,33,55,,26
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Tom Ondrušek,10,9,12,21,44,,8
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Rostislav Gattnar,13,14,6,20,39,,4
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Tomáš Hanák,9,14,6,20,31,,18
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Marek Vávra,10,12,7,19,49,,12
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Adam Delong,12,8,9,17,37,,6
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Martin Tokoš,12,12,4,16,24,,11
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Adam Zubek,12,8,8,16,28,,2
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Martin Gattnar,13,9,6,15,38,,3
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Marek Matejčík,13,8,7,15,22,,-6
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Mikuláš Komárek,10,7,8,15,36,,15
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jakub Kopecký,7,9,5,14,30,,2
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Matyáš Šindler,13,6,8,14,21,,1
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Milan Tomašík,12,5,8,13,31,,7
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Martin Kisugite,10,6,6,12,15,,16
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Michal Sládek,12,6,6,12,24,,6
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Milan Meliš,10,5,7,12,29,,26
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Filip Smutný,7,2,10,12,14,,3
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Vojtěch Wiener,7,7,4,11,20,,-2
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Lukáš Fukala,13,5,6,11,22,,5
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Ronald Gašparík,12,5,6,11,24,,5
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Patrik Suchánek,11,5,6,11,23,,10
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jakub Vařecha,12,7,3,10,25,,10
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Matěj Havlas,8,5,5,10,24,,16
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Martin Šindelář,10,3,7,10,23,,2
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Dominik Beneš,12,7,2,9,19,,4
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jonáš Kreysa,10,5,4,9,24,,15
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Michal Pažák,13,2,7,9,11,,3
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Radek Krajcigr,7,6,2,8,22,,-6
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Marek Matoušek,10,6,2,8,15,,11
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Matěj Čermák,5,5,3,8,15,,-1
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jiří Besta,12,3,5,8,22,,7
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jakub Buršík,6,3,5,8,14,,4
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jakub Bína,12,3,5,8,14,,0
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Robert Košir,5,5,2,7,20,,-3
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Filip Zakonov,12,5,2,7,14,,8
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Jan Zoufalý,12,5,2,7,14,,0
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Ondřej Kawulok,6,4,3,7,11,,7
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Karel Petrák,6,4,3,7,9,,4
ceskyflorbal,czech,2023/2024,ESA logistika Tatran Střešovice,Ladislav Pekárek,7,2,5,7,14,,-3
