source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2025/2026,Hovslätts IK,Lucas Lindberg,26,18,4,22,,2,
ssl,sweden,2025/2026,Visby IBK,Linus Sjögren,18,11,11,22,,4,
ssl,sweden,2025/2026,Linköping IBK,Ahmad Aldeeb,21,10,12,22,,2,
ssl,sweden,2025/2026,Pixbo IBK,Jakub Faksa,23,15,6,21,,4,
ssl,sweden,2025/2026,Linköping IBK,Melker Hemmingberg,26,14,7,21,,0,
ssl,sweden,2025/2026,Storvreta IBK,Otto Weidman,24,12,9,21,,2,
ssl,sweden,2025/2026,Mullsjö AIS,Oskar Malmgren,26,8,13,21,,6,
ssl,sweden,2025/2026,Jönköpings IK,David Johannesson,25,15,5,20,,6,
ssl,sweden,2025/2026,Jönköpings IK,Emil Nilsen,26,11,9,20,,10,
ssl,sweden,2025/2026,Pixbo IBK,Emil Kalentun,26,6,14,20,,0,
ssl,sweden,2025/2026,Linköping IBK,Kim Varga,23,9,9,18,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Sebastian Thorberg,26,9,9,18,,4,
ssl,sweden,2025/2026,Storvreta IBK,Filip Björk,26,11,6,17,,2,
ssl,sweden,2025/2026,Visby IBK,Anders Skoog,23,11,6,17,,2,
ssl,sweden,2025/2026,Växjö Vipers,Filip Stjernberg,26,11,6,17,,20,
ssl,sweden,2025/2026,Jönköpings IK,Simon Hult,26,10,7,17,,4,
ssl,sweden,2025/2026,AIK IBF,Jonas Rosén,19,12,4,16,,0,
ssl,sweden,2025/2026,Växjö Vipers,André Andersson,18,10,6,16,,2,
ssl,sweden,2025/2026,Pixbo IBK,Filip Wramdemark,26,7,9,16,,8,
ssl,sweden,2025/2026,Visby IBK,Ville Hirvisuo,24,9,6,15,,2,
ssl,sweden,2025/2026,Linköping IBK,Lukas Eldholm,25,9,6,15,,6,
ssl,sweden,2025/2026,Warberg IC,Morics Krumins,26,6,9,15,,8,
ssl,sweden,2025/2026,Nykvarns IBF,Alexander Isberg,26,6,9,15,,8,
ssl,sweden,2025/2026,Jönköpings IK,Martin Cermak,26,5,10,15,,6,
ssl,sweden,2025/2026,Hovslätts IK,Noah Alex,26,3,12,15,,6,
ssl,sweden,2025/2026,Nykvarns IBF,Filip Ceder,26,12,2,14,,2,
ssl,sweden,2025/2026,AIK IBF,Jonathan Blomqvist,21,9,5,14,,26,
ssl,sweden,2025/2026,Linköping IBK,August Bergkvist,23,8,6,14,,2,
ssl,sweden,2025/2026,FBC Kalmarsund,Johan Palmqvist,16,8,6,14,,6,
ssl,sweden,2025/2026,Nykvarns IBF,Lucas Rigogiannis,18,8,6,14,,6,
ssl,sweden,2025/2026,Pixbo IBK,Gustav Lindberg,15,7,7,14,,2,
ssl,sweden,2025/2026,Visby IBK,Hugo Lindberg,23,6,8,14,,6,
ssl,sweden,2025/2026,Storvreta IBK,Simon Götz,26,4,10,14,,0,
ssl,sweden,2025/2026,Växjö Vipers,Hugo Bertilsson,26,3,11,14,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Karljohan Ahlroth,20,11,2,13,,0,
ssl,sweden,2025/2026,Hovslätts IK,Filip Larsson,23,10,3,13,,14,
ssl,sweden,2025/2026,Nykvarns IBF,Niklas Ohlström,26,9,4,13,,2,
ssl,sweden,2025/2026,Växjö Vipers,Emil Nyh,26,7,6,13,,2,
ssl,sweden,2025/2026,Storvreta IBK,Carl Kostov Bredberg,22,6,7,13,,4,
ssl,sweden,2025/2026,IBF Falun,Emil Lundmark,24,6,7,13,,4,
ssl,sweden,2025/2026,Mullsjö AIS,William Snäll,26,5,8,13,,4,
ssl,sweden,2025/2026,FBC Kalmarsund,Anton Willsund,24,5,8,13,,6,
ssl,sweden,2025/2026,Mullsjö AIS,Anton Hedin,26,3,10,13,,4,
ssl,sweden,2025/2026,Pixbo IBK,Jakob Heins,21,11,1,12,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Simon Westgärds,26,7,5,12,,2,
ssl,sweden,2025/2026,Växjö Vipers,Oliver Mendoza Nyberg,26,7,5,12,,6,
ssl,sweden,2025/2026,Visby IBK,Oscar Magnusson,26,6,6,12,,6,
ssl,sweden,2025/2026,Nykvarns IBF,Oscar Fondelius,24,6,6,12,,20,
ssl,sweden,2025/2026,Storvreta IBK,Viktor Nystedt,23,6,6,12,,22,
ssl,sweden,2025/2026,Jönköpings IK,Hannes Nyström,22,5,7,12,,0,
ssl,sweden,2025/2026,IBF Falun,Patrik Burman,26,5,7,12,,6,
ssl,sweden,2025/2026,Warberg IC,Viktor Hammarstedt,21,4,8,12,,0,
ssl,sweden,2025/2026,IBF Falun,Jonathan Berglund,24,4,8,12,,4,
ssl,sweden,2025/2026,Hovslätts IK,Marcus Hamrin,14,7,4,11,,4,
ssl,sweden,2025/2026,Mullsjö AIS,Arvid Wibring Lindqvist,25,7,4,11,,28,
ssl,sweden,2025/2026,FBC Kalmarsund,Jesper Lindström,19,4,7,11,,2,
ssl,sweden,2025/2026,Pixbo IBK,Wictor Lundstedt,24,4,7,11,,2,
ssl,sweden,2025/2026,Warberg IC,Hugo Jonsson,26,2,9,11,,6,
ssl,sweden,2025/2026,Hovslätts IK,Simon Eriksson,26,8,2,10,,2,
ssl,sweden,2025/2026,IBF Falun,Lukas Rosenklint,23,7,3,10,,2,
ssl,sweden,2025/2026,Warberg IC,Filip Norman,24,6,4,10,,8,
ssl,sweden,2025/2026,Warberg IC,Markus Berntsson,26,5,5,10,,10,
ssl,sweden,2025/2026,Visby IBK,Jacob Almström,25,5,5,10,,10,
ssl,sweden,2025/2026,Visby IBK,Yannis Wyss,9,4,6,10,,0,
ssl,sweden,2025/2026,Hovslätts IK,Joel Ekström,12,4,6,10,,2,
ssl,sweden,2025/2026,Växjö Vipers,Måns Höglin,26,4,6,10,,10,
ssl,sweden,2025/2026,Hovslätts IK,Leo Olsson,26,3,7,10,,8,
ssl,sweden,2025/2026,Storvreta IBK,Hampus Nydenfeldt,21,7,2,9,,2,
ssl,sweden,2025/2026,Storvreta IBK,Oscar Magnusson,26,6,3,9,,4,
ssl,sweden,2025/2026,Mullsjö AIS,Victor Jensen,24,5,4,9,,4,
ssl,sweden,2025/2026,Pixbo IBK,Benjamin Schill,26,4,5,9,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Edwin Körberg,21,6,2,8,,0,
ssl,sweden,2025/2026,Visby IBK,Olle Nilsson,9,6,2,8,,2,
ssl,sweden,2025/2026,Linköping IBK,Josef Rypar,24,6,2,8,,8,
ssl,sweden,2025/2026,Visby IBK,John Pettersson,26,5,3,8,,2,
ssl,sweden,2025/2026,Visby IBK,Wilmer Viinamäki,26,5,3,8,,2,
ssl,sweden,2025/2026,AIK IBF,Alex Andersson,26,3,5,8,,0,
ssl,sweden,2025/2026,Linköping IBK,Philip Fox,25,3,5,8,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Viktor Seth,26,3,5,8,,4,
ssl,sweden,2025/2026,Visby IBK,Albin Lundell,26,1,7,8,,6,
ssl,sweden,2025/2026,Nykvarns IBF,Liam Arvidsson,23,7,0,7,,12,
ssl,sweden,2025/2026,Linköping IBK,Ludvig Öberg,26,5,2,7,,2,
ssl,sweden,2025/2026,AIK IBF,Oskar Hagberg,23,4,3,7,,0,
ssl,sweden,2025/2026,Hovslätts IK,Teddy Hultberg,25,3,4,7,,0,
ssl,sweden,2025/2026,IBF Falun,Casper Backby,25,3,4,7,,2,
ssl,sweden,2025/2026,Jönköpings IK,Elliot Johansson,26,3,4,7,,2,
ssl,sweden,2025/2026,AIK IBF,Jesper Andersson,25,3,4,7,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Kalle Karlsson,24,2,5,7,,0,
ssl,sweden,2025/2026,Pixbo IBK,Filip Kalentun,26,1,6,7,,4,
ssl,sweden,2025/2026,Warberg IC,Andreas Grönli,26,0,7,7,,4,
ssl,sweden,2025/2026,Storvreta IBK,Arvid Hansson,25,5,1,6,,2,
ssl,sweden,2025/2026,Jönköpings IK,Arvid Skogeryd,22,4,2,6,,0,
ssl,sweden,2025/2026,Hovslätts IK,Noel Gustafsson,24,4,2,6,,0,
ssl,sweden,2025/2026,Storvreta IBK,Rasmus Andersson,21,4,2,6,,2,
ssl,sweden,2025/2026,Jönköpings IK,Simon Karlsson,12,3,3,6,,4,
ssl,sweden,2025/2026,Nykvarns IBF,Patrik Gustavsson,13,3,3,6,,6,
ssl,sweden,2025/2026,Warberg IC,Zeb Johnsson,26,3,3,6,,16,
ssl,sweden,2025/2026,Hovslätts IK,Hugo Olsson,26,3,3,6,,18,
ssl,sweden,2025/2026,AIK IBF,Jakob Jonsson,11,2,4,6,,0,
ssl,sweden,2025/2026,Hovslätts IK,Marcus Burman,24,2,4,6,,0,
ssl,sweden,2025/2026,Pixbo IBK,Václav Babík,25,2,4,6,,6,
ssl,sweden,2025/2026,FBC Kalmarsund,Albin Carlsten,26,2,4,6,,8,
ssl,sweden,2025/2026,AIK IBF,Adam Forslöv,25,1,5,6,,4,
ssl,sweden,2025/2026,FBC Kalmarsund,Tim Nyander,6,0,6,6,,0,
ssl,sweden,2025/2026,AIK IBF,Douglas Wetterstrand,24,0,6,6,,2,
ssl,sweden,2025/2026,Pixbo IBK,Oliwer Nyrén,20,5,0,5,,2,
ssl,sweden,2025/2026,Pixbo IBK,Marcus Peil,6,4,1,5,,0,
ssl,sweden,2025/2026,Linköping IBK,Lukas Puncochar,26,4,1,5,,2,
ssl,sweden,2025/2026,FBC Kalmarsund,Gabriel Erol,26,4,1,5,,4,
ssl,sweden,2025/2026,FBC Kalmarsund,Kevin Björkström,10,3,2,5,,0,
ssl,sweden,2025/2026,Linköping IBK,Filip Laurell,26,3,2,5,,2,
ssl,sweden,2025/2026,Växjö Vipers,Martin Håkansson,26,3,2,5,,4,
ssl,sweden,2025/2026,Växjö Vipers,Victor Hansson,24,2,3,5,,2,
ssl,sweden,2025/2026,Nykvarns IBF,Kevin Mattsson,15,2,3,5,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Oliver Söderman,21,2,3,5,,2,
ssl,sweden,2025/2026,IBF Falun,Simon Cederström,23,2,3,5,,4,
ssl,sweden,2025/2026,Strängnäs IBK,Anton Klinth,25,2,3,5,,4,
ssl,sweden,2025/2026,Pixbo IBK,Arwid Hedlund,25,2,3,5,,4,
ssl,sweden,2025/2026,Warberg IC,Albin Strand,25,2,3,5,,6,
ssl,sweden,2025/2026,Växjö Vipers,Eemeli Akola,26,1,4,5,,0,
ssl,sweden,2025/2026,Linköping IBK,Anton Gröön,26,0,5,5,,0,
ssl,sweden,2025/2026,AIK IBF,Simon Möller,26,0,5,5,,2,
ssl,sweden,2025/2026,AIK IBF,Markus Eriksson,17,4,0,4,,2,
ssl,sweden,2025/2026,Nykvarns IBF,Benjamin Lindskog,23,3,1,4,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Alfred Sandström,26,3,1,4,,0,
ssl,sweden,2025/2026,IBF Falun,Simon Berg,22,3,1,4,,2,
ssl,sweden,2025/2026,FBC Kalmarsund,Tobias Lindström,22,3,1,4,,4,
ssl,sweden,2025/2026,AIK IBF,Isaac Lindberg,17,3,1,4,,4,
ssl,sweden,2025/2026,Jönköpings IK,Axel Veress,26,2,2,4,,4,
ssl,sweden,2025/2026,FBC Kalmarsund,Albin Hedstål,26,2,2,4,,10,
ssl,sweden,2025/2026,Strängnäs IBK,Willy Sedin,23,1,3,4,,8,
ssl,sweden,2025/2026,Jönköpings IK,Joel Nyström,26,0,4,4,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Gustav Hall,24,0,4,4,,8,
ssl,sweden,2025/2026,AIK IBF,Wille Jäderlund,24,3,0,3,,4,
ssl,sweden,2025/2026,IBF Falun,Noël Seiler,26,3,0,3,,8,
ssl,sweden,2025/2026,Pixbo IBK,Melvin Lutmers,26,2,1,3,,0,
ssl,sweden,2025/2026,Växjö Vipers,Oscar Johansson,24,2,1,3,,0,
ssl,sweden,2025/2026,Jönköpings IK,Måns Andersson,25,2,1,3,,2,
ssl,sweden,2025/2026,Mullsjö AIS,Olle Joakimson,26,2,1,3,,2,
ssl,sweden,2025/2026,Storvreta IBK,Emil Helmrich,25,2,1,3,,2,
ssl,sweden,2025/2026,Warberg IC,Alexander Lind,26,2,1,3,,4,
ssl,sweden,2025/2026,Pixbo IBK,Alfred Pettersson,25,2,1,3,,12,
ssl,sweden,2025/2026,Strängnäs IBK,Sebastian Kämpe,9,1,2,3,,0,
ssl,sweden,2025/2026,Storvreta IBK,Pascal Schmuki,25,1,2,3,,0,
ssl,sweden,2025/2026,Växjö Vipers,Linus Bergström,6,1,2,3,,2,
ssl,sweden,2025/2026,Jönköpings IK,Albin Jakobsson,26,1,2,3,,6,
ssl,sweden,2025/2026,Jönköpings IK,Walter Dahlström,14,2,0,2,,0,
ssl,sweden,2025/2026,Hovslätts IK,Oskar Andersson,4,2,0,2,,0,
ssl,sweden,2025/2026,Hovslätts IK,Max Johansson,23,2,0,2,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Hugo Hellgren,18,2,0,2,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Pontus Nilsson,24,2,0,2,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Emil Hellgren,25,2,0,2,,2,
ssl,sweden,2025/2026,Nykvarns IBF,Gustav Hansen,19,1,1,2,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Dennis Andersson,23,1,1,2,,0,
ssl,sweden,2025/2026,Warberg IC,Filip Holmer,26,1,1,2,,0,
ssl,sweden,2025/2026,Växjö Vipers,Anton Kidell,5,1,1,2,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Christopher Dahl,25,1,1,2,,4,
ssl,sweden,2025/2026,Strängnäs IBK,William Lernestål,24,1,1,2,,4,
ssl,sweden,2025/2026,Visby IBK,Rasmus Ekström,26,0,2,2,,0,
ssl,sweden,2025/2026,IBF Falun,Calle Inglander,19,0,2,2,,2,
ssl,sweden,2025/2026,Visby IBK,Jesper Eliasson,25,0,2,2,,2,
ssl,sweden,2025/2026,Växjö Vipers,Alex Strandberg,22,0,2,2,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Andreas Wisén,20,0,2,2,,4,
ssl,sweden,2025/2026,Strängnäs IBK,Jacob Kauppinen,26,0,2,2,,6,
ssl,sweden,2025/2026,Nykvarns IBF,William Törngren,20,1,0,1,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Fabian Sammemyr,16,1,0,1,,0,
ssl,sweden,2025/2026,Visby IBK,Ludvig Stegius,11,1,0,1,,0,
ssl,sweden,2025/2026,AIK IBF,Alexander Måhlberg,24,1,0,1,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Alexander Fondelius,18,1,0,1,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Lukas Karlsson,3,1,0,1,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Lukas Garcia,14,1,0,1,,0,
ssl,sweden,2025/2026,Växjö Vipers,Albin Lindbladh,22,1,0,1,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Hampus Grundel,18,1,0,1,,2,
ssl,sweden,2025/2026,Warberg IC,William Nordin,19,1,0,1,,2,
ssl,sweden,2025/2026,Nykvarns IBF,Simon Johansson,3,1,0,1,,2,
ssl,sweden,2025/2026,Mullsjö AIS,Gustav Jansson,25,0,1,1,,0,
ssl,sweden,2025/2026,IBF Falun,Filip Öijer,1,0,1,1,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Filip Åkerblom,26,0,1,1,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Casper Karlsson,8,0,1,1,,0,
ssl,sweden,2025/2026,Pixbo IBK,Jon Hedlund,25,0,1,1,,0,
ssl,sweden,2025/2026,Visby IBK,Andreas Egegård,26,0,1,1,,0,
ssl,sweden,2025/2026,Warberg IC,Anton Frejd,24,0,1,1,,0,
ssl,sweden,2025/2026,IBF Falun,Karl Bending,25,0,1,1,,0,
ssl,sweden,2025/2026,AIK IBF,Filip Samuelsson,5,0,1,1,,0,
ssl,sweden,2025/2026,Linköping IBK,Felix Sunell,26,0,1,1,,0,
ssl,sweden,2025/2026,AIK IBF,Linus Hellqvist,15,0,1,1,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Felix Ifwer,24,0,1,1,,0,
ssl,sweden,2025/2026,Storvreta IBK,Emil Mattsson,26,0,1,1,,0,
ssl,sweden,2025/2026,Storvreta IBK,Oskar Enquist,24,0,1,1,,0,
ssl,sweden,2025/2026,Jönköpings IK,Eddie Swärdh,17,0,1,1,,0,
ssl,sweden,2025/2026,Jönköpings IK,Emil Ödman,26,0,1,1,,0,
ssl,sweden,2025/2026,IBF Falun,Joel Lundell,21,0,1,1,,0,
ssl,sweden,2025/2026,Hovslätts IK,Theo Bjerhag,10,0,1,1,,2,
ssl,sweden,2025/2026,Strängnäs IBK,Fabian Berg,10,0,1,1,,2,
ssl,sweden,2025/2026,Pixbo IBK,Fabian Lindbäck,23,0,1,1,,2,
ssl,sweden,2025/2026,IBF Falun,Simon Wedberg,25,0,1,1,,2,
ssl,sweden,2025/2026,Mullsjö AIS,Josef Sankell,21,0,1,1,,4,
ssl,sweden,2025/2026,Mullsjö AIS,Alexander Svensson,1,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Adam Ögren,10,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,Andreas Pernhall,1,0,0,0,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Andreas Lennartsson,26,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Jesper Ahrén,26,0,0,0,,0,
ssl,sweden,2025/2026,Hovslätts IK,Philip Axelsson,11,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,Victor Frejd,16,0,0,0,,0,
ssl,sweden,2025/2026,Hovslätts IK,David Andersson,19,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Martin Wallberg,24,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Tore Kvint,4,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Linus Pettersson,3,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Kevin Mähler,5,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,August Swärdh,19,0,0,0,,0,
ssl,sweden,2025/2026,Hovslätts IK,Willem Lindén,13,0,0,0,,0,
ssl,sweden,2025/2026,Linköping IBK,Gustav Sundqvist,26,0,0,0,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Max Antonsson,3,0,0,0,,0,
ssl,sweden,2025/2026,Jönköpings IK,Oliver Staiger,4,0,0,0,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Isak Dorell,1,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Patrik Jansson,3,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Gustav Borg,5,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Anton Walfridson,7,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Eddie Nissen-Sandberg,5,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Oskar Bäckman,2,0,0,0,,0,
ssl,sweden,2025/2026,Hovslätts IK,Gustav Ringhagen,22,0,0,0,,0,
ssl,sweden,2025/2026,Hovslätts IK,Melvin Sjökvist,18,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Axel Hjälm,5,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Noel Johansson,23,0,0,0,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Samuel Jönsson Dolke,25,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Leo Sagmander Kjell,17,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Eddie Rigogiannis Granlöf,2,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Lukas Blom,19,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,Victor Frisch,16,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Adam Lilja,10,0,0,0,,0,
ssl,sweden,2025/2026,Jönköpings IK,Pontus Bäckman,1,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Andreas Beckius,2,0,0,0,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Pontus Zarins,26,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Jonathan Bolin,12,0,0,0,,0,
ssl,sweden,2025/2026,Warberg IC,Oskar Petersson,14,0,0,0,,0,
ssl,sweden,2025/2026,Warberg IC,Hobbe Janefrid,18,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Oskar-Viking Tjärnberg,16,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Lucas Orrmo,25,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Niklas Ramirez,5,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Kevin Lieback Asp,9,0,0,0,,0,
ssl,sweden,2025/2026,Pixbo IBK,Joel Lindberg,1,0,0,0,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Erik Christoffersson,1,0,0,0,,0,
ssl,sweden,2025/2026,Pixbo IBK,Liam Juhlin,24,0,0,0,,0,
ssl,sweden,2025/2026,Storvreta IBK,Emil Lindblom,25,0,0,0,,0,
ssl,sweden,2025/2026,AIK IBF,Gabriel Barragan,4,0,0,0,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Martin Bärbäck,4,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,Erik Åkerblom,10,0,0,0,,0,
ssl,sweden,2025/2026,Mullsjö AIS,Lowe Jellnor,10,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Adam Larsson,1,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Daniel Johansson,5,0,0,0,,0,
