source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ceskyflorbal,czech,2025/2026,BA SOKOLI Pardubice,Ondřej Kroužek,3,0,1,1,1,,-1
ceskyflorbal,czech,2025/2026,BA SOKOLI Pardubice,Tomáš Vinkler,6,0,0,0,2,,-7
ceskyflorbal,czech,2025/2026,BA SOKOLI Pardubice,Vojta Čapek,6,0,0,0,1,,-6
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jaroslav Petrák,26,44,53,97,154,,50
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Karel Petrák,25,47,14,61,102,,60
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jakub Buršík,23,37,18,55,110,,43
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Filip Forman,19,21,31,52,78,,51
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Matúš Gajdoš,26,27,22,49,71,,44
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jan Malič,26,11,31,42,38,,50
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Matyáš Krebner,23,11,20,31,44,,63
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Ondřej Kawulok,24,12,14,26,48,,55
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Lukáš Rada,25,16,9,25,43,,60
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Ladislav Mirt,23,7,16,23,21,,31
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Filip Brynda,24,4,8,12,19,,3
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Maxim Grega,26,8,2,10,24,,6
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jiří Hanzal,24,5,5,10,19,,23
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jakub Klápa,10,8,0,8,10,,6
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Dominik Bürger,20,6,2,8,28,,2
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Tomáš Trnka,18,6,0,6,26,,6
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Samuel Kopejtko,10,4,2,6,6,,-5
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jakub Hejzlar,26,2,3,5,14,,16
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jan Řehoř,11,2,2,4,10,,15
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jan Hruška,10,0,3,3,2,,0
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Petr Holeček,7,2,0,2,2,,2
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Samuel Virga,4,1,0,1,3,,9
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Adam Hanek,1,0,1,1,0,,0
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Jakub Pařízek,5,0,1,1,0,,0
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Marek Owczarzy,5,0,0,0,0,,2
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Rudolf Voják,2,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,HDT.cz Florbal Vary Bohemians,Adam Zahraj,1,0,0,0,0,,1
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Marek Vávra,24,25,22,47,74,,14
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Matěj Pěnička,26,28,13,41,97,,1
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Antonín Votava,22,27,13,40,85,,9
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Vojtěch Petráň,17,14,8,22,41,,14
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Erik Papež,24,7,15,22,38,,1
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Vojtěch Kún,26,9,12,21,40,,4
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Tomáš Sýkora,25,3,17,20,19,,9
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Matěj Kulhavý,25,9,9,18,38,,3
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Bohumil Piskáček,26,9,4,13,44,,7
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Elliot Festa,22,3,5,8,16,,4
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Ondřej Štefek,25,5,2,7,14,,-6
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Bartoloměj Smolka,26,4,3,7,21,,-9
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Matěj Jambor,22,3,1,4,14,,-9
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,David Špaček,26,3,1,4,10,,-8
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Filip Kovářík,17,2,2,4,19,,-7
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Marek Šmíd,26,2,2,4,15,,4
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Vojtěch Bagin,22,1,3,4,7,,-6
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Marek Matoušek,7,0,4,4,6,,5
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Filip Šimek,11,0,3,3,8,,-6
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,David Kozelka,3,1,0,1,1,,1
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Lukáš Bulíř,2,0,1,1,0,,-3
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Adam Bařtipán,1,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Matěj Bezpalec,2,0,0,0,0,,-3
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Martin Bohumský,2,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Alex Kubala,6,0,0,0,1,,-1
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Marek Navrátil,3,0,0,0,0,,2
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Zdeněk Ploch,1,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Marek Trupl,1,0,0,0,0,,-5
ceskyflorbal,czech,2025/2026,FAT PIPE FLORBAL CHODOV,Matyáš Vašíček,17,0,0,0,4,,-3
ceskyflorbal,czech,2025/2026,Florbal Ústí,Radek Kužel,24,12,6,18,68,,-27
ceskyflorbal,czech,2025/2026,Florbal Ústí,Atte Oskari Vaïsänen,26,12,4,16,51,,-42
ceskyflorbal,czech,2025/2026,Florbal Ústí,Aleš Vlach,24,8,8,16,46,,-32
ceskyflorbal,czech,2025/2026,Florbal Ústí,Tomáš Novotný,23,10,5,15,54,,-45
ceskyflorbal,czech,2025/2026,Florbal Ústí,Samuli Markus Kolho,25,9,6,15,43,,-59
ceskyflorbal,czech,2025/2026,Florbal Ústí,Dan Semerád,24,1,10,11,22,,-37
ceskyflorbal,czech,2025/2026,Florbal Ústí,Jakub Kolstrunk,9,3,6,9,12,,6
ceskyflorbal,czech,2025/2026,Florbal Ústí,Vojtěch Esterka,22,5,3,8,29,,-30
ceskyflorbal,czech,2025/2026,Florbal Ústí,Tomi Mielonen,21,2,5,7,29,,-27
ceskyflorbal,czech,2025/2026,Florbal Ústí,Lukáš Täuber,24,1,6,7,17,,-20
ceskyflorbal,czech,2025/2026,Florbal Ústí,Štěpán Malý,26,3,3,6,20,,-28
ceskyflorbal,czech,2025/2026,Florbal Ústí,Matyáš Borek,24,3,2,5,34,,-32
ceskyflorbal,czech,2025/2026,Florbal Ústí,Ondřej Trčka,24,3,2,5,20,,-35
ceskyflorbal,czech,2025/2026,Florbal Ústí,Martin Fuchsig,22,3,1,4,20,,-19
ceskyflorbal,czech,2025/2026,Florbal Ústí,Jan Dobosz,25,2,2,4,7,,-25
ceskyflorbal,czech,2025/2026,Florbal Ústí,Martin Hrabánek,23,2,2,4,16,,-30
ceskyflorbal,czech,2025/2026,Florbal Ústí,Jakub Fuchsig,24,1,2,3,12,,-36
ceskyflorbal,czech,2025/2026,Florbal Ústí,Marek Kadlec,17,2,0,2,13,,-20
ceskyflorbal,czech,2025/2026,Florbal Ústí,Vít Pavelka,20,0,2,2,1,,-16
ceskyflorbal,czech,2025/2026,Florbal Ústí,Vilém Vrzala,8,0,1,1,3,,-8
ceskyflorbal,czech,2025/2026,Florbal Ústí,Jakub Krupica,2,0,0,0,1,,0
ceskyflorbal,czech,2025/2026,Florbal Ústí,Štěpán Novák,10,0,0,0,8,,-26
ceskyflorbal,czech,2025/2026,Florbal Ústí,Samuel Olexa,1,0,0,0,1,,-4
ceskyflorbal,czech,2025/2026,Florbal Ústí,Jan Samuel Polák,1,0,0,0,0,,-4
ceskyflorbal,czech,2025/2026,Florbal Ústí,Marek Stodola,5,0,0,0,2,,-2
ceskyflorbal,czech,2025/2026,Florbal Ústí,Pavel Vítek,3,0,0,0,2,,-2
ceskyflorbal,czech,2025/2026,Florbal Ústí,David Černý,2,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Ladislav Pekárek,26,24,18,42,74,,6
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Radek Krajcigr,25,30,11,41,81,,-2
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Jakub Bína,26,17,16,33,73,,6
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Tomáš Pšenička,24,15,14,29,43,,-14
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Václav Vavruška,25,11,10,21,91,,-26
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Daniel Štěrba,25,7,6,13,53,,-27
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Antonín Stárek,23,2,8,10,36,,-2
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Radim Křenek,19,3,6,9,26,,3
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Josef Sedláček,26,3,4,7,30,,-26
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Ondřej Kopič,26,5,1,6,25,,-21
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Albert Kouba,22,4,1,5,25,,-16
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Adam Martin,21,3,2,5,19,,-16
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Adam Filip Hrdlička,15,3,1,4,14,,-5
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Adam Doňar,20,1,3,4,18,,-9
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Maxmilián Škoda,25,0,4,4,11,,-21
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Kryštof Loubek,15,2,1,3,9,,-13
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Matěj Korbel,11,0,3,3,5,,-7
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Ondřej Hurt,26,0,2,2,18,,-24
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Jan Fousek,1,0,0,0,0,,-1
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Jakub Jirsa,25,0,0,0,2,,-11
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Ondřej Martinec,1,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Radek Matouš,2,0,0,0,1,,-1
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Jan Racek,4,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,FBC 4CLEAN Česká Lípa,Viktor Steinz,11,0,0,0,2,,-4
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Daniel Chatrný,24,22,10,32,85,,1
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Martin Kovář,25,14,11,25,34,,-19
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Lukáš Pobořil,24,14,7,21,55,,-10
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Ernests Ronis,17,10,11,21,28,,1
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Patrik Vykoupil,17,12,5,17,28,,-9
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Vojtěch Murín,23,7,4,11,29,,-3
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Tuomas Markkula,26,3,5,8,24,,-26
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Filip Šubert,24,2,6,8,26,,-16
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Nejc Peklaj,24,6,1,7,26,,-12
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Matěj Vrátný,19,1,6,7,16,,-20
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Marcel Jakubec,22,5,1,6,27,,-21
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Rudolfs Vilmanis,23,1,5,6,8,,-17
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Martin Tomek,17,2,2,4,12,,-8
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Martin Šulc,20,2,2,4,16,,-15
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Lukáš Kučera,26,0,4,4,11,,-20
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Lukáš Herblich,18,2,1,3,12,,-22
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Adam Mikoláš,14,1,2,3,14,,-2
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Martin Svatoň,7,0,3,3,6,,3
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Matěj Šmerda,18,1,1,2,8,,-10
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Marek Zabral,2,0,2,2,2,,-4
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Václav Jurdzin,18,1,0,1,7,,-13
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Sebastian Ryška,2,1,0,1,4,,-3
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Albert Švindrych,1,1,0,1,1,,-5
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,František Skořupa,3,0,1,1,2,,-4
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Jan Bajtek,4,0,0,0,1,,-6
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Jakub Mikulok,6,0,0,0,1,,-2
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Matyáš Pawlas,7,0,0,0,1,,-7
ceskyflorbal,czech,2025/2026,FBC ČPP Bystroň Group OSTRAVA,Rasmus Randoja,6,0,0,0,1,,-1
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Adam Delong,25,58,38,96,141,,99
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Šimon Stránský,24,26,31,57,64,,49
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Michal Sládek,26,31,16,47,91,,58
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Joakim Victor Lund,22,17,23,40,51,,35
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Mikeš Motejzík,23,20,17,37,65,,64
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Martin Tokoš,26,21,15,36,59,,58
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Adam Hemerka,24,20,16,36,68,,86
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Jakub Vařecha,21,18,14,32,60,,32
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Vojtěch Wiener,26,16,16,32,44,,42
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Jan Zoufalý,26,13,14,27,48,,49
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Milan Tomašík,19,12,15,27,58,,34
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Jiří Besta,24,10,17,27,38,,67
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Patrik Suchánek,25,10,16,26,37,,47
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Eemeli Naava,23,4,14,18,15,,43
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Filip Zakonov,22,11,6,17,29,,44
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Miroslav Fořt,26,4,8,12,19,,64
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Ondřej Duben,19,8,2,10,16,,14
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Martin Feigl,24,5,5,10,17,,53
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Jáchym Eliáš,17,4,2,6,6,,18
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Filip Smutný,5,3,3,6,9,,11
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Vojtěch Diepold,2,1,0,1,1,,1
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Dominik Beneš,1,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,Předvýběr.CZ Florbal MB,Ondřej Prášek,4,0,0,0,1,,0
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Matěj Havlas,25,31,28,59,88,,52
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Petr Majer,26,27,17,44,86,,33
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Tomáš Hanák,25,21,23,44,70,,50
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Marek Beneš,21,14,29,43,60,,29
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Jonáš Tuma,26,20,9,29,78,,40
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Patrik Šebek,26,18,10,28,55,,46
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Mikuláš Komárek,22,15,13,28,57,,32
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Jonáš Kreysa,26,15,8,23,70,,23
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Radek Hanák,23,9,8,17,23,,10
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Adam Bureš,26,9,6,15,26,,14
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Adam Kučera,23,6,7,13,17,,20
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Jan Procházka,24,5,8,13,15,,28
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Šimon Vavroušek,16,9,3,12,22,,37
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Pavel Sládeček,22,4,6,10,18,,24
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Milan Meliš,18,2,8,10,25,,23
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Matěj Čelakovský,14,4,3,7,16,,17
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,David Kryl,14,2,2,4,4,,1
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Adam Tlapák,10,0,4,4,2,,3
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Albert Haasz,10,2,1,3,16,,4
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Martin Kisugite,6,0,3,3,2,,1
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Jan Matouš,15,1,1,2,8,,-1
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Matúš Fiam,4,1,0,1,4,,1
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Adam Karel,17,0,1,1,7,,3
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Daniel Fuchs,3,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,ESA logistika Tatran Střešovice,Michal Antonín Malhocký,11,0,0,0,8,,3
ceskyflorbal,czech,2025/2026,FBC Liberec,Marek Korych,24,20,18,38,101,,-8
ceskyflorbal,czech,2025/2026,FBC Liberec,Vladimír Trčka,25,14,22,36,61,,-18
ceskyflorbal,czech,2025/2026,FBC Liberec,Martin Horn,25,23,10,33,73,,-17
ceskyflorbal,czech,2025/2026,FBC Liberec,Daniel Péc,25,23,10,33,85,,-21
ceskyflorbal,czech,2025/2026,FBC Liberec,Filip Smutný,15,12,18,30,58,,4
ceskyflorbal,czech,2025/2026,FBC Liberec,Daniel Vik,23,12,9,21,59,,-18
ceskyflorbal,czech,2025/2026,FBC Liberec,Vojtěch Janeček,25,8,10,18,30,,-20
ceskyflorbal,czech,2025/2026,FBC Liberec,Daniel Grézl,25,7,5,12,44,,-29
ceskyflorbal,czech,2025/2026,FBC Liberec,Matěj Stránský,25,3,8,11,21,,-24
