source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2022/2023,Team Thorengruppen SK,Tobias Bergfors,24,17,6,23,,0,
ssl,sweden,2022/2023,Växjö Vipers,Felix Göthberg,24,14,9,23,,0,
ssl,sweden,2022/2023,IBF Falun,Emil Lundmark,23,13,10,23,,4,
ssl,sweden,2022/2023,Hagunda IF,Kevin Ahlholm,26,8,15,23,,6,
ssl,sweden,2022/2023,AIK IBF,Kim Guilotte,25,12,10,22,,12,
ssl,sweden,2022/2023,Pixbo IBK,Daniel Kalentun,24,11,11,22,,14,
ssl,sweden,2022/2023,Team Thorengruppen SK,Jim Johansson,23,13,8,21,,2,
ssl,sweden,2022/2023,FBC Kalmarsund,Anton Willsund,25,12,9,21,,2,
ssl,sweden,2022/2023,Jönköpings IK,Fredrik Bäckman,26,6,15,21,,4,
ssl,sweden,2022/2023,Hagunda IF,Adam Nilbrink,25,15,5,20,,10,
ssl,sweden,2022/2023,Hagunda IF,Markus Åkerfeldt,25,11,9,20,,4,
ssl,sweden,2022/2023,Växjö Vipers,Anton Kidell,23,10,10,20,,2,
ssl,sweden,2022/2023,FBC Kalmarsund,Filip Stjernberg,25,10,10,20,,4,
ssl,sweden,2022/2023,IBK Dalen,Viktor Nystedt,22,2,18,20,,12,
ssl,sweden,2022/2023,Pixbo IBK,Marcus Peil,24,17,2,19,,4,
ssl,sweden,2022/2023,Gävle GIK,Alexander Lind,25,14,5,19,,6,
ssl,sweden,2022/2023,Storvreta IBK,Otto Weidman,25,11,8,19,,8,
ssl,sweden,2022/2023,Gävle GIK,Oskar Strand Söderholm,24,15,3,18,,18,
ssl,sweden,2022/2023,Storvreta IBK,Rasmus Andersson,22,12,6,18,,2,
ssl,sweden,2022/2023,IBK Dalen,Daniel Sonidsson,22,8,10,18,,0,
ssl,sweden,2022/2023,IBK Dalen,Niclas Brohlin-Ljung,22,7,11,18,,2,
ssl,sweden,2022/2023,Jönköpings IK,Joel Nyström,24,7,11,18,,4,
ssl,sweden,2022/2023,IBF Falun,Casper Backby,20,13,4,17,,10,
ssl,sweden,2022/2023,FBC Kalmarsund,Jesper Lindström,20,12,5,17,,0,
ssl,sweden,2022/2023,Jönköpings IK,Simon Hult,23,12,5,17,,6,
ssl,sweden,2022/2023,IBF Falun,Emil Nilsen,26,12,5,17,,10,
ssl,sweden,2022/2023,Storvreta IBK,Simon Götz,26,8,9,17,,0,
ssl,sweden,2022/2023,Växjö Vipers,Marcus Ekengren,17,8,9,17,,2,
ssl,sweden,2022/2023,Pixbo IBK,William Lindh,24,7,10,17,,4,
ssl,sweden,2022/2023,IBF Falun,Victor Wettergren,26,10,6,16,,12,
ssl,sweden,2022/2023,Växjö Vipers,Philip Fox,23,8,8,16,,0,
ssl,sweden,2022/2023,Jönköpings IK,Martin Glimberg,25,7,9,16,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Tim Nyander,25,7,9,16,,4,
ssl,sweden,2022/2023,Linköping IBK,Emil Lögdberg,25,7,9,16,,6,
ssl,sweden,2022/2023,Hagunda IF,Jonathan Blomqvist,17,11,4,15,,8,
ssl,sweden,2022/2023,FBC Kalmarsund,Martin Rönnklint,25,11,4,15,,10,
ssl,sweden,2022/2023,IBK Dalen,Emil Wiklund,26,10,5,15,,6,
ssl,sweden,2022/2023,Växjö Vipers,Niklas Ramirez,23,7,8,15,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Simon Karlsson,25,7,8,15,,4,
ssl,sweden,2022/2023,Linköping IBK,Lukas Eldholm,26,6,9,15,,6,
ssl,sweden,2022/2023,IBK Dalen,Felix Forslund,24,11,3,14,,6,
ssl,sweden,2022/2023,Jönköpings IK,Dennis Svensson,25,9,5,14,,4,
ssl,sweden,2022/2023,IBK Dalen,Pär Forsman,25,8,6,14,,6,
ssl,sweden,2022/2023,Team Thorengruppen SK,Matteus Gavatin,20,7,7,14,,0,
ssl,sweden,2022/2023,AIK IBF,Daniel Ring,23,7,7,14,,2,
ssl,sweden,2022/2023,IBF Falun,Ahmad Aldeeb,26,7,7,14,,2,
ssl,sweden,2022/2023,Storvreta IBK,Filip Björk,21,7,7,14,,6,
ssl,sweden,2022/2023,Växjö Vipers,Victor Hansson,25,8,5,13,,6,
ssl,sweden,2022/2023,FBC Kalmarsund,Albin Hedstål,25,8,5,13,,22,
ssl,sweden,2022/2023,Hagunda IF,Matyáš Bachmaier,25,6,7,13,,0,
ssl,sweden,2022/2023,IBK Dalen,Noah Norlander,25,5,8,13,,8,
ssl,sweden,2022/2023,IBF Falun,Linus Holmgren,22,3,10,13,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Daniel Gidske,25,3,10,13,,2,
ssl,sweden,2022/2023,Team Thorengruppen SK,Hugo Bertilsson,25,3,10,13,,4,
ssl,sweden,2022/2023,IBF Falun,Johan Samuelsson,19,4,8,12,,2,
ssl,sweden,2022/2023,Linköping IBK,Filip Samuelsson,22,4,8,12,,4,
ssl,sweden,2022/2023,Mullsjö AIS,Joachim Trandum Terjesen,26,8,3,11,,2,
ssl,sweden,2022/2023,FC Helsingborg,Daniel Johnsson,20,7,4,11,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Oskar Liberg,26,7,4,11,,12,
ssl,sweden,2022/2023,AIK IBF,Jesper Andersson,25,6,5,11,,2,
ssl,sweden,2022/2023,AIK IBF,Carl Andersson,26,6,5,11,,2,
ssl,sweden,2022/2023,Gävle GIK,Marcus Persson,25,5,6,11,,4,
ssl,sweden,2022/2023,Växjö Vipers,Ludvig Öberg,26,5,6,11,,4,
ssl,sweden,2022/2023,AIK IBF,Kevin Lieback Asp,19,5,6,11,,8,
ssl,sweden,2022/2023,Team Thorengruppen SK,Jonas Svahn,21,4,7,11,,4,
ssl,sweden,2022/2023,Team Thorengruppen SK,Mattias Ljunggren,24,8,2,10,,0,
ssl,sweden,2022/2023,Linköping IBK,Olle Abrahamsson,26,8,2,10,,6,
ssl,sweden,2022/2023,Hagunda IF,Jesper Lundkvist,25,7,3,10,,0,
ssl,sweden,2022/2023,Pixbo IBK,Filip Kalentun,24,6,4,10,,0,
ssl,sweden,2022/2023,Linköping IBK,William Almlöf,21,6,4,10,,18,
ssl,sweden,2022/2023,Storvreta IBK,Carl Kostov Bredberg,20,5,5,10,,4,
ssl,sweden,2022/2023,Gävle GIK,Nicklas Gustafsson,15,4,6,10,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Anton Hedin,24,4,6,10,,4,
ssl,sweden,2022/2023,Storvreta IBK,Rasmus Sundstedt,16,3,7,10,,6,
ssl,sweden,2022/2023,IBF Falun,Patrik Burman,25,2,8,10,,8,
ssl,sweden,2022/2023,Storvreta IBK,Emil Helmrich,26,7,2,9,,8,
ssl,sweden,2022/2023,Gävle GIK,Filip Lindberg,25,6,3,9,,0,
ssl,sweden,2022/2023,Jönköpings IK,Max Lindström,24,6,3,9,,4,
ssl,sweden,2022/2023,Team Thorengruppen SK,Gabriel Erol,26,6,3,9,,4,
ssl,sweden,2022/2023,AIK IBF,Filip Wiklund,24,6,3,9,,4,
ssl,sweden,2022/2023,Mullsjö AIS,Alfred Sandström,26,5,4,9,,4,
ssl,sweden,2022/2023,Team Thorengruppen SK,Adam Vallin,23,5,4,9,,28,
ssl,sweden,2022/2023,FC Helsingborg,Oscar Johansson,26,4,5,9,,0,
ssl,sweden,2022/2023,Pixbo IBK,Filip Wramdemark,24,4,5,9,,6,
ssl,sweden,2022/2023,FBC Kalmarsund,Jan Bürki,25,3,6,9,,4,
ssl,sweden,2022/2023,Pixbo IBK,Anton Fylke,22,3,6,9,,28,
ssl,sweden,2022/2023,IBF Falun,Emil Kalentun,23,2,7,9,,10,
ssl,sweden,2022/2023,Mullsjö AIS,Casper Karlsson,20,7,1,8,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Simon Nilsson,13,7,1,8,,2,
ssl,sweden,2022/2023,Växjö Vipers,Emil Nyh,23,6,2,8,,0,
ssl,sweden,2022/2023,AIK IBF,Jonas Rosén,24,6,2,8,,2,
ssl,sweden,2022/2023,Linköping IBK,Jesper Alm,13,6,2,8,,6,
ssl,sweden,2022/2023,Pixbo IBK,Fabian Lindbäck,25,5,3,8,,0,
ssl,sweden,2022/2023,IBF Falun,August Bergkvist,20,5,3,8,,8,
ssl,sweden,2022/2023,Team Thorengruppen SK,Sebastian Theorin,26,4,4,8,,2,
ssl,sweden,2022/2023,Linköping IBK,Erik Oweling,25,3,5,8,,4,
ssl,sweden,2022/2023,Pixbo IBK,Gustav Lindberg,23,2,6,8,,4,
ssl,sweden,2022/2023,FBC Kalmarsund,Gustav Wadell,26,2,6,8,,4,
ssl,sweden,2022/2023,IBF Falun,Simon Berg,20,2,6,8,,12,
ssl,sweden,2022/2023,FBC Kalmarsund,Tobias Lindström,15,2,6,8,,20,
ssl,sweden,2022/2023,Team Thorengruppen SK,Albin Carlsten,25,1,7,8,,2,
ssl,sweden,2022/2023,Växjö Vipers,Linus Pettersson,26,5,2,7,,2,
ssl,sweden,2022/2023,Pixbo IBK,Lucas Dahlström,25,4,3,7,,4,
ssl,sweden,2022/2023,IBK Dalen,Jacob Mäkeläinen,22,4,3,7,,8,
ssl,sweden,2022/2023,IBK Dalen,Oliver Bodén,21,4,3,7,,8,
ssl,sweden,2022/2023,Mullsjö AIS,Leo Olsson,26,4,3,7,,10,
ssl,sweden,2022/2023,Hagunda IF,Emil Eriksson,21,3,4,7,,0,
ssl,sweden,2022/2023,Linköping IBK,Josef Rypar,26,2,5,7,,8,
ssl,sweden,2022/2023,IBK Dalen,Wilmer Entall,26,5,1,6,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Filip Norman,19,5,1,6,,0,
ssl,sweden,2022/2023,Pixbo IBK,Alfred Pettersson,26,4,2,6,,4,
ssl,sweden,2022/2023,FC Helsingborg,Nicklas Lidholm,26,4,2,6,,8,
ssl,sweden,2022/2023,Växjö Vipers,Emil Thorwid,25,2,4,6,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Jonas Grahn,24,2,4,6,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Robin Westergren,26,2,4,6,,2,
ssl,sweden,2022/2023,IBK Dalen,Wilhelm Vihtari Hansson,19,2,4,6,,2,
ssl,sweden,2022/2023,Gävle GIK,Erik Söderström,25,2,4,6,,4,
ssl,sweden,2022/2023,IBK Dalen,Oliver Forslind,25,2,4,6,,10,
ssl,sweden,2022/2023,AIK IBF,Rasmus Bolander,21,1,5,6,,6,
ssl,sweden,2022/2023,Jönköpings IK,Oliver Lindén,23,0,6,6,,2,
ssl,sweden,2022/2023,Team Thorengruppen SK,Alexander Nyman,26,4,1,5,,4,
ssl,sweden,2022/2023,Gävle GIK,Robin Johansson,16,3,2,5,,2,
ssl,sweden,2022/2023,Hagunda IF,Alexander Dahlberg,22,2,3,5,,2,
ssl,sweden,2022/2023,FBC Kalmarsund,Jonathan Karlberg,7,1,4,5,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Dennis Andersson,22,1,4,5,,2,
ssl,sweden,2022/2023,FC Helsingborg,Oliver Hildingsson,21,1,4,5,,2,
ssl,sweden,2022/2023,AIK IBF,Adam Forslöv,21,1,4,5,,4,
ssl,sweden,2022/2023,FC Helsingborg,Ebbe Nordbäck,26,4,0,4,,4,
ssl,sweden,2022/2023,Gävle GIK,Viktor Karles-Karlsson,24,3,1,4,,0,
ssl,sweden,2022/2023,Gävle GIK,Adrian Olsson,21,3,1,4,,2,
ssl,sweden,2022/2023,Hagunda IF,Melvin Alm Mendoza,23,3,1,4,,2,
ssl,sweden,2022/2023,Pixbo IBK,Jakob Heins,17,3,1,4,,2,
ssl,sweden,2022/2023,Pixbo IBK,Benjamin Schill,13,3,1,4,,4,
ssl,sweden,2022/2023,Jönköpings IK,Anton Gröön,23,2,2,4,,0,
ssl,sweden,2022/2023,Gävle GIK,Anton Loklint,7,2,2,4,,0,
ssl,sweden,2022/2023,Storvreta IBK,Filip Stenmark,21,2,2,4,,2,
ssl,sweden,2022/2023,IBF Falun,Magnus Jansson,23,2,2,4,,4,
ssl,sweden,2022/2023,Linköping IBK,David Carrington,21,2,2,4,,16,
ssl,sweden,2022/2023,Mullsjö AIS,Martin Bärbäck,26,0,4,4,,0,
ssl,sweden,2022/2023,Storvreta IBK,Niklas Winroth Nelin,25,0,4,4,,2,
ssl,sweden,2022/2023,FC Helsingborg,Fabian Hansson,23,0,4,4,,4,
ssl,sweden,2022/2023,Linköping IBK,Samuel Dahlberg Demir,24,3,0,3,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Pascal Michel,12,3,0,3,,2,
ssl,sweden,2022/2023,Storvreta IBK,Oskar Enquist,26,3,0,3,,4,
ssl,sweden,2022/2023,FC Helsingborg,Victor Johansson,6,2,1,3,,0,
ssl,sweden,2022/2023,Jönköpings IK,Joel Wadsten,1,2,1,3,,0,
ssl,sweden,2022/2023,IBK Dalen,Felix Andersson,22,2,1,3,,0,
ssl,sweden,2022/2023,Jönköpings IK,Albin Jakobsson,26,2,1,3,,4,
ssl,sweden,2022/2023,Hagunda IF,Carl Wadsten,26,2,1,3,,6,
ssl,sweden,2022/2023,Hagunda IF,Noah Tornberg,26,1,2,3,,0,
ssl,sweden,2022/2023,Storvreta IBK,Mattias Samuelsson,6,1,2,3,,0,
ssl,sweden,2022/2023,Gävle GIK,Anton Arvidsson,6,1,2,3,,0,
ssl,sweden,2022/2023,IBK Dalen,Anton Ahlbäck,23,1,2,3,,2,
ssl,sweden,2022/2023,Storvreta IBK,Fredrik Lindholm,25,1,2,3,,4,
ssl,sweden,2022/2023,IBK Dalen,Adam Strand,26,0,3,3,,0,
ssl,sweden,2022/2023,Storvreta IBK,Måns Parsjö,26,0,3,3,,0,
ssl,sweden,2022/2023,AIK IBF,Lucas Nordahl,9,0,3,3,,2,
ssl,sweden,2022/2023,FC Helsingborg,Pontus Sölve,25,0,3,3,,4,
ssl,sweden,2022/2023,Hagunda IF,Niclas Johansson Bräck,25,0,3,3,,6,
ssl,sweden,2022/2023,Hagunda IF,Erik Roos,25,2,0,2,,0,
ssl,sweden,2022/2023,Pixbo IBK,Oscar Hammarqvist,16,1,1,2,,0,
ssl,sweden,2022/2023,IBF Falun,Calle Inglander,5,1,1,2,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Simon Möller,26,1,1,2,,0,
ssl,sweden,2022/2023,AIK IBF,Jakob Dahlberg,23,1,1,2,,0,
ssl,sweden,2022/2023,Gävle GIK,Vincent Gomez,18,1,1,2,,0,
ssl,sweden,2022/2023,IBK Dalen,David Karlsson,18,1,1,2,,0,
ssl,sweden,2022/2023,Linköping IBK,Hampus Andersson,25,1,1,2,,0,
ssl,sweden,2022/2023,Jönköpings IK,Josef Sankell,23,1,1,2,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Marcus Larsson,5,1,1,2,,2,
ssl,sweden,2022/2023,Gävle GIK,Felix Andersson,26,0,2,2,,0,
ssl,sweden,2022/2023,FC Helsingborg,Ludvig Kjellman,14,0,2,2,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Jonathan Larsson,25,0,2,2,,0,
ssl,sweden,2022/2023,Gävle GIK,Simon Sjöström,5,0,2,2,,0,
ssl,sweden,2022/2023,Storvreta IBK,Emrick Wiggur,26,0,2,2,,0,
ssl,sweden,2022/2023,FC Helsingborg,Jonathan Skoglösa,25,0,2,2,,2,
ssl,sweden,2022/2023,Pixbo IBK,Patrik Gustavsson,19,0,2,2,,6,
ssl,sweden,2022/2023,Gävle GIK,Julian Olsson,19,1,0,1,,0,
ssl,sweden,2022/2023,Jönköpings IK,Linus Hallin,12,1,0,1,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Andreas Lennartsson,5,1,0,1,,0,
ssl,sweden,2022/2023,IBK Dalen,Wille Malm,9,1,0,1,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Hampus Öhgren,11,1,0,1,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Simon Boklund,7,1,0,1,,0,
ssl,sweden,2022/2023,Storvreta IBK,Alexander Janols,22,1,0,1,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Ola Hyltén,20,1,0,1,,0,
ssl,sweden,2022/2023,Jönköpings IK,Simon Vadsten,19,1,0,1,,0,
ssl,sweden,2022/2023,IBF Falun,Lukas Rosenklint,1,1,0,1,,0,
ssl,sweden,2022/2023,IBK Dalen,Michel Wöcke,6,1,0,1,,0,
ssl,sweden,2022/2023,Pixbo IBK,Gustav Eurén,6,1,0,1,,2,
ssl,sweden,2022/2023,Pixbo IBK,Jon Hedlund,19,0,1,1,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Christopher Dahl,5,0,1,1,,0,
ssl,sweden,2022/2023,Jönköpings IK,Tim Lindberg,3,0,1,1,,0,
ssl,sweden,2022/2023,IBK Dalen,Vilmer Åsenstam,9,0,1,1,,0,
ssl,sweden,2022/2023,Jönköpings IK,Alexander Gustafsson,26,0,1,1,,0,
ssl,sweden,2022/2023,Storvreta IBK,Emil Lindblom,25,0,1,1,,0,
ssl,sweden,2022/2023,FC Helsingborg,Mattias Qvarfordt,26,0,1,1,,0,
ssl,sweden,2022/2023,FC Helsingborg,Simon Persson,25,0,1,1,,0,
ssl,sweden,2022/2023,AIK IBF,Jonathan Hjelm,12,0,1,1,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Viktor Hammarstedt,14,0,1,1,,2,
ssl,sweden,2022/2023,Linköping IBK,Gustav Jansson,18,0,1,1,,2,
ssl,sweden,2022/2023,Hagunda IF,Hampus Bodin,23,0,1,1,,2,
ssl,sweden,2022/2023,AIK IBF,Linus Hellqvist,10,0,1,1,,2,
ssl,sweden,2022/2023,Växjö Vipers,Simon Laraño,25,0,1,1,,4,
ssl,sweden,2022/2023,Jönköpings IK,Jack Sundling,22,0,1,1,,4,
ssl,sweden,2022/2023,AIK IBF,Edwin Perry,15,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Sebastian Svensson,11,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Edward Danielsson,3,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Kim Varga,2,0,0,0,,0,
ssl,sweden,2022/2023,Jönköpings IK,Emil Ödman,26,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Niclas Sundblad,5,0,0,0,,0,
ssl,sweden,2022/2023,Linköping IBK,David Henningsson,10,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Alvi Karonen,1,0,0,0,,0,
ssl,sweden,2022/2023,Linköping IBK,Andreas Blom,24,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,Fredrik Hörnkvist,1,0,0,0,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Simon Lööf,26,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Tobias Steineck,1,0,0,0,,0,
ssl,sweden,2022/2023,Jönköpings IK,Eddie Swärdh,5,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Santtu Strandberg,26,0,0,0,,0,
ssl,sweden,2022/2023,Storvreta IBK,Emil Mattsson,9,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Emil Lilja,25,0,0,0,,0,
ssl,sweden,2022/2023,Storvreta IBK,Rasmus Sörensson,2,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,August Flod,7,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Amadeus Carlström,19,0,0,0,,0,
ssl,sweden,2022/2023,Pixbo IBK,Albin Flöjner,7,0,0,0,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Philip Axelsson,2,0,0,0,,0,
ssl,sweden,2022/2023,Linköping IBK,Marcus Burman,7,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Jakob Jonsson,11,0,0,0,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Adam Brodén,25,0,0,0,,0,
ssl,sweden,2022/2023,Gävle GIK,Eric Sjöstrand,18,0,0,0,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Elias Niclasson,5,0,0,0,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Thomas Crona,23,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Jonathan Edling,24,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Emil Mattsson,13,0,0,0,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Adrian Karlsson,1,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Linus Sjögren,1,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Henrik Malmgren,23,0,0,0,,0,
ssl,sweden,2022/2023,Storvreta IBK,Viktor Klintsten,1,0,0,0,,0,
ssl,sweden,2022/2023,Pixbo IBK,Gustav Andersson,2,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,Anton Grönlund,26,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Benjamin Lundberg,2,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Hannes Christiansen,1,0,0,0,,0,
ssl,sweden,2022/2023,Pixbo IBK,Gustav Ringhagen,26,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Oliver Bellman,7,0,0,0,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Axel Nyström,4,0,0,0,,0,
ssl,sweden,2022/2023,Storvreta IBK,Johannes Rönnmark,19,0,0,0,,0,
ssl,sweden,2022/2023,Jönköpings IK,Ludvig Dahlin,1,0,0,0,,0,
ssl,sweden,2022/2023,Mullsjö AIS,Pontus Rogö,9,0,0,0,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Victor Johansson-Steen,1,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Fredrik Hermodsson,9,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Lucas Helle,4,0,0,0,,0,
